BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
101241002021,"ФИЛИАЛ ОБЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЗЕРКЁРПУ-ТЕПЕ"" В ГОРОДЕ ШЫМКЕНТ",42110,Строительство дорог и автомагистралей,515249100,С.КАЙНАРБУЛАК,310,Крупная организация (501 - 1000 чел.)
110140001450,"ГОС. УЧРЕЖДЕНИЕ ""КАНЦЕЛЯРИЯ ЮЖНО-КАЗАХСТАНСКОГО ОБЛАСТНОГО СУДА ДЕПАРТАМЕНТА ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ СУДОВ ПРИ ВЕРХОВНОМ СУДЕ РЕСПУБЛИКИ КАЗАХСТАН(АППАРАТА ВЕРХОВНОГО СУДА РЕСПУБЛИКИ КАЗАХСТАН)""",84230,Деятельность в области юстиции и правосудия,511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
111041011005,"Филиал АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" УКРУПНЕННАЯ АРЫССКАЯ ДИСТАНЦИЯ ПУТИ",52211,Эксплуатация железных дорог,511610000,Г.АРЫСЬ,310,Крупная организация (501 - 1000 чел.)
130540010734,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 6698 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
141140001205,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84130,Регулирование и содействие эффективному ведению экономической деятельности,511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
930340000589,"ТОО ""АЛЕКС""",11070,Производство минеральных вод и других безалкогольных напитков,515465700,А. НУРЛЫЖОЛ,310,Крупная компания (от 501 до 1000 чел.)
931240000439,"АО ""ШЫМКЕНТМАЙ""",10412,Производство рафинированных масел и жиров,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная компания (от 501 до 1000 чел.)
940140001056,"АО ""КЕНТАУСКИЙ ТРАНСФОРМАТОРНЫЙ ЗАВОД""",27110,"Производство электромоторов, генераторов и трансформаторов (без ремонта)",512010000,Г.КЕНТАУ,310,Крупная организация (501 - 1000 чел.)
940141000043,"""ЮЖНО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ №299900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
940740002046,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""ИМЕНИ ХОДЖА АХМЕД ЯССАВИ""",01112,Выращивание масличных культур и их семян,515269100,С.САЙРАМ,310,Крупная организация (501 - 1000 чел.)
960940001168,"УЧРЕЖДЕНИЕ ""КЛИНИКА МЕЖДУНАРОДНОГО КАЗАХСКО-ТУРЕЦКОГО УНИВЕРСИТЕТА ИМЕНИ Х А ЯССАВИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,511015100,"Шымкент, Енбекшинский район",310,Крупная организация (501 - 1000 чел.)
980440001758,"ТОО ""АЛТЫН-ДАН""",10611,Производство муки,511015100,"Шымкент, Енбекшинский район",310,Крупная компания (от 501 до 1000 чел.)
990140004892,"АО ""ПРОМЫШЛЕННАЯ КОРПОРАЦИЯ ""ЮЖПОЛИМЕТАЛЛ""",24430,"Производство свинца, цинка и олова",511011100,"Шымкент, Абайский район",310,Крупная компания (от 501 до 1000 чел.)
990540001575,"ГОС. УЧРЕЖДЕНИЕ ""ОБЛАСТНОЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",86101,Деятельность больниц широкого профиля и специализированных больниц,511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
990640003199,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""КЕНТАУСКАЯ ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,512010000,Г.КЕНТАУ,310,Крупная организация (501 - 1000 чел.)
990740003370,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""КЕНТАУСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,512010000,Г.КЕНТАУ,310,Крупная организация (501 - 1000 чел.)
991040003556,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЮЖНО-КАЗАХСТАНСКАЯ ГОСУДАРСТВЕННАЯ ФАРМАЦЕВТИЧЕСКАЯ АКАДЕМИЯ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
991240004541,"ГОС. УЧРЕЖДЕНИЕ ""ШЫМКЕНТСКАЯ ГОРОДСКАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА""",86101,Деятельность больниц широкого профиля и специализированных больниц,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
БИН,Название предприятия / организации,ОКЭД,Отрасль деятельности,КАТО,Населённый пункт,КРП,Размер
000140004035,"ГОС. УЧРЕЖДЕНИЕ ""ГОРОДСКОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""",86101,Деятельность больниц широкого профиля и специализированных больниц,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
000240016914,"ТОО ""ТЕРIСКЕЙ""",24410,Производство благородных (драгоценных) металлов,515639200,С.БАКЫРЛЫ,305,Крупная компания (251-500 чел.)
000340002294,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЮЖНО-КАЗАХСТАНСКИЙ ПОЛИТЕХНИЧЕСКИЙ КОЛЛЕДЖ"" УПРАВЛЕНИЯ ОБРАЗОВАНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
000340002722,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""КОЛЛЕДЖ НОВЫХ ТЕХНОЛОГИЙ"" УПРАВЛЕНИЯ ОБРАЗОВАНИЯ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
000340003857,"ГОС. УЧРЕЖДЕНИЕ ""ТУРКЕСТАНСКОЕ ПСИХОНЕВРОЛОГИЧЕСКОЕ МЕДИКО-СОЦИАЛЬНОЕ УЧРЕЖДЕНИЕ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",87200,"Деятельность, связанная с проживанием для лиц с умственными и физическими недостатками, психиатрическими заболеваниями и наркологическими расстройствами",512610000,Г.ТУРКЕСТАН,305,Крупное предприятие (251-500 чел.)
000441002636,"ШЫМКЕНТСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕЛИОС""",47300,Розничная торговля топливом в специализированных магазинах,511015100,"Шымкент, Енбекшинский район",305,Крупная компания (251-500 чел.)
000540000592,"УЧРЕЖДЕНИЕ ""ШЫМКЕНТСКИЙ УНИВЕРСИТЕТ""",85420,Высшее образование,511011100,"Шымкент, Абайский район",305,Крупное предприятие (251-500 чел.)
000740001756,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ШЫМКЕНТСКИЙ КОЛЛЕДЖ ТРАНСПОРТА, КОММУНИКАЦИИ И НОВЫХ ТЕХНОЛОГИЙ"" УПРАВЛЕНИЯ ОБРАЗОВАНИЯ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
000840002504,"ГОС. УЧРЕЖДЕНИЕ ""ДЕТСКОЕ ПСИХОНЕВРОЛОГИЧЕСКОЕ МЕДИКО-СОЦИАЛЬНОЕ УЧРЕЖДЕНИЕ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",87200,"Деятельность, связанная с проживанием для лиц с умственными и физическими недостатками, психиатрическими заболеваниями и наркологическими расстройствами",511011100,"Шымкент, Абайский район",305,Крупное предприятие (251-500 чел.)
000940002454,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ КАРДИОЛОГИЧЕСКИЙ ЦЕНТР"" АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
001140001102,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ШКОЛА-ГИМНАЗИЯ № 1 ИМЕНИ Ю.САРЕМИ"" ОТДЕЛА ОБРАЗОВАНИЯ САЙРАМСКОГО РАЙОНА",85310,Основное и общее среднее образование,515269100,С.САЙРАМ,305,Крупное предприятие (251-500 чел.)
010341001878,"ЮЖНО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""РЕСПУБЛИКАНСКАЯ ВЕТЕРИНАРНАЯ ЛАБОРАТОРИЯ"" КОМИТЕТА ГОСУДАРСТВЕННОЙ ИНСПЕКЦИИ В АГРОПРОМЫШЛЕННОМ КОМПЛЕКСЕ МИНИСТЕРСТВА СЕЛЬСКОГО ХОЗЯЙСТВА РЕСПУБЛИКИ КАЗАХСТАН",75000,Ветеринарная деятельность,511011100,"Шымкент, Абайский район",305,Крупное предприятие (251-500 чел.)
010341002261,"ЮЖНО-КАЗАХСТАНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""SEMSER SECURITY""",80200,Деятельность в области систем охраны,511011100,"Шымкент, Абайский район",305,Крупная компания (251-500 чел.)
010840003798,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ОБШАЯ СРЕДНЯЯ ШКОЛА ИМЕНИ СЫРБЕКА КАТТЕБЕКОВА"" ОТДЕЛА ОБРАЗОВАНИЯ ШАРДАРИНСКОГО РАЙОНА",85310,Основное и общее среднее образование,516455200,С.КАЗАХСТАН,305,Крупное предприятие (251-500 чел.)
011140005908,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 32039"" МИНИСТЕРСТВО ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,515461100,С.ЖИБЕК ЖОЛЫ,305,Крупное предприятие (251-500 чел.)
011241001103,"Филиал АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ"" ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" ""ШЫМКЕНТСКАЯ ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ""",52211,Эксплуатация железных дорог,511015100,"Шымкент, Енбекшинский район",305,Крупное предприятие (251-500 чел.)
011241001581,"Филиал АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""ШЫМКЕНТСКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
011241002419,"Филиал АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ""-""ТЮЛЬКУБАССКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,516063100,АУЛ ТЮЛЬКУБАС,305,Крупное предприятие (251-500 чел.)
020140004158,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ТУРКЕСТАНСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ"" АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,512610000,Г.ТУРКЕСТАН,305,Крупное предприятие (251-500 чел.)
020440007014,"ТОО ""ОМЕГА ХХI""",82990,"Прочие виды вспомогательного обслуживания хозяйственной деятельности, не включенные в другие категории",511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
020540003749,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ШЫМКЕНТСКИЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ"" АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
020640001280,"ТОО ""ОХРАННОЕ АГЕНТСТВО ""ПЕЛЕНГ SECURITY""",80200,Деятельность в области систем охраны,511015100,"Шымкент, Енбекшинский район",305,Крупное предприятие (251-500 чел.)
020640001924,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""СПЕЦИАЛИЗИРОВАННЫЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ САНАТОРИЙ ""БАЛЫКШЫ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86103,Деятельность санаторно-курортных учреждений,516039100,С.БАЛЫКТЫ,305,Крупное предприятие (251-500 чел.)
030540003275,"ТОО ""FERRUM-VTOR"" (ФЕРРУМ-ВТОР)",24100,"Производство чугуна, стали и ферросплавов",515230100,С.АКСУ,305,Крупная компания (251-500 чел.)
030640003148,"ТОО ""ОҢТҮСТІК ЖАРЫҚ""",35140,Продажа электроэнергии потребителю,511011100,"Шымкент, Абайский район",305,Крупная компания (251-500 чел.)
030840003236,"ТОО ""ЭЛЕКТРОКОМЛЕКТ-1""",27320,Производство прочих видов электропровода и кабеля,511011100,"Шымкент, Абайский район",305,Крупное предприятие (251-500 чел.)
030940002935,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ШКОЛА-ЛИЦЕЙ №77 ОТДЕЛА ОБРАЗОВАНИЯ ГОРОДА ШЫМКЕНТ""",85310,Основное и общее среднее образование,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
031040003021,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86109,"Деятельность других лечебных учреждений, имеющих стационары",511015100,"Шымкент, Енбекшинский район",305,Крупное предприятие (251-500 чел.)
031140002354,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ТАБИҒАТ ҚОРҒАУ"" УПРАВЛЕНИЯ ПРИРОДНЫХ РЕСУРСОВ И РЕГУЛИРОВАНИЯ ПРИРОДОПОЛЬЗОВАНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",01612,Эксплуатация оросительных систем,511011100,"Шымкент, Абайский район",305,Крупное предприятие (251-500 чел.)
031140003967,"ТОО ""ЮСТАЛЬКОН""",25111,Производство строительных стальных конструкций,511011100,"Шымкент, Абайский район",305,Крупная компания (251-500 чел.)
031141007445,"Филиал АО ""ЛОКОМОТИВ"" - ""ТУРКЕСТАНСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",52211,Эксплуатация железных дорог,512610000,Г.ТУРКЕСТАН,305,Крупное предприятие (251-500 чел.)
031241007176,"ЮЖНО-КАЗАХСТАНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРДАБАСЫ-САРБАЗ""",80200,Деятельность в области систем охраны,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
031241008194,"Филиал АО ""ҚАЗТЕМІРТРАНС""-""АРЫССКОЕ ВАГОНОРЕМОНТНОЕ ДЕПО""",33171,Ремонт подвижного состава железных дорог,511610000,Г.АРЫСЬ,305,Крупное предприятие (251-500 чел.)
040140001989,"ТОО ""ОТАУ-СТРОЙ""",41201,Строительство жилых зданий,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
040140003758,"ТОО ""ШЫМКЕНТ РЕМ СЕРВИС""",33171,Ремонт подвижного состава железных дорог,511015100,"Шымкент, Енбекшинский район",305,Крупная компанияе (251-500 чел.)
040240006974,"ТОО ""ҚОҢЫР АТ""",33171,Ремонт подвижного состава железных дорог,511610000,Г.АРЫСЬ,305,Крупная компания (251-500 чел.)
040240007685,"ТОО ""АҚ БЕРЕН""",33171,Ремонт подвижного состава железных дорог,512610000,Г.ТУРКЕСТАН,305,Крупная компания (251-500 чел.)
040340000166,"АО ""ЮТЕКС""",13102,Прядение хлопчатобумажного волокна,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
040540000183,"АО ""МЕЛАНЖ""",13102,Прядение хлопчатобумажного волокна,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
040840007141,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ШЫМКЕНТСКАЯ РАЙОННАЯ ЭКСПЛУАТАЦИОННАЯ ЧАСТЬ"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84113,Деятельность местных органов управления,511015100,"Шымкент, Енбекшинский район",305,Крупное предприятие (251-500 чел.)
040840007368,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ № 35748"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
040940005614,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ "" ШКОЛА-ГИМНАЗИЯ № 15 ИМЕНИ М.ЖУМАБАЕВА"" ОТДЕЛА ОБРАЗОВАНИЯ ГОРОДА ТУРКЕСТАН",85310,Основное и общее среднее образование,512610000,Г.ТУРКЕСТАН,305,Крупное предприятие (251-500 чел.)
041141010302,"Филиал АО ""ЛОКОМОТИВНЫЙ СЕРВИСНЫЙ ЦЕНТР"" ""АРЫССКИЙ ЛОКОМОТИВНЫЙ СЕРВИСНЫЙ ЦЕНТР""",33171,Ремонт подвижного состава железных дорог,511610000,Г.АРЫСЬ,305,Крупная компания (251-500 чел.)
050240014696,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 74884"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,511610000,Г.АРЫСЬ,305,Крупное предприятие (251-500 чел.)
050240015717,"ТОО ""МЕХАНИЗИРОВАННАЯ КОЛОННА №49""",43210,Электротехнические и монтажные работы,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
050341008367,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЗАТОМПРОМ-ДЕМЕУ"" ""ДЕМЕУ-ТАУКЕНТ""",86101,Деятельность больниц широкого профиля и специализированных больниц,515655100,АУЛ ТАУКЕНТ,305,Крупное предприятие (251-500 чел.)
050640001107,"ЧАСТНОЕ УЧРЕЖДЕНИЕ ""МЕДИЦИНСКИЙ КОЛЛЕДЖ ""АВИЦЕННА""",85322,Среднее специальное образование,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
050840005602,"ТОО ""KHANSUAR INVEST COMPANY""",13101,Подготовка хлопчатобумажного волокна,514457400,С.ЖЫЛЫ СУ,305,Крупная компания (251-500 чел.)
051040002047,"ТОО ""ШВЕЙНАЯ ФАБРИКА ""ГАУХАР""",14130,Производство верхней одежды,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
051240001670,"ТОО ""ТАУКЕНТ-ЭНЕРГОСЕРВИС""",35302,Производство тепловой энергии самостоятельными котельными,515655100,АУЛ ТАУКЕНТ,305,Крупная компания (251-500 чел.)
051240001779,"ТОО ""РЕММОНТАЖСЕРВИС""",71110,Деятельность в области архитектуры,515655100,АУЛ ТАУКЕНТ,305,Крупная компания (251-500 чел.)
051240001928,"ТОО ""ГЕОТЕХНОСЕРВИС""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),515655100,АУЛ ТАУКЕНТ,305,Крупная компания (251-500 чел.)
051240003351,"ТОО ""ШЫМКЕНТГАЗ ДС""",42110,Строительство дорог и автомагистралей,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
051240005376,"ТОО ""КОРПОРАЦИЯ АҚ-АЛТЫН""",13101,Подготовка хлопчатобумажного волокна,514443100,АУЛ АСЫКАТА,305,Крупная компания (251-500 чел.)
060240011815,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""САЙРАМ-УГАМСКИЙ ГОСУДАРСТВЕННЫЙ НАЦИОНАЛЬНЫЙ ПРИРОДНЫЙ ПАРК"" КОМИТЕТА ЛЕСНОГО И ОХОТНИЧЬЕГО ХОЗЯЙСТВА МИНИСТЕРСТВА ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ РЕСПУБЛИКИ КАЗАХСТАН""",91042,"Деятельность природных заповедников, охрана дикой природы",511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
060340003659,"ТОО ""КОРПОРАЦИЯ АҚ ОРДАСЫ""",41201,Строительство жилых зданий,511013100,"Шымкент, Аль-Фарабийский район",305,Крупная компания (251-500 чел.)
060341009367,"ШЫМКЕНТСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""SINOOIL""",47300,Розничная торговля топливом в специализированных магазинах,511013100,"Шымкент, Аль-Фарабийский район",305,Крупное предприятие (251-500 чел.)
060440001181,"ТОО ""СТАНДАРТ ЦЕМЕНТ""",23510,"Производство цемента, включая клинкеры",515269100,С.САЙРАМ,305,Крупная компания (251-500 чел.)
060440001855,"ТОО ""САУТС-ОЙЛ""",06100,Добыча сырой нефти и попутного газа,514857100,С.ШИЛИК,305,Крупная компания (251-500 чел.)
060440001924,"ТОО ""СЕРВИСНЫЙ ЦЕНТР ""КОНТРОЛЬ, АНАЛИТИКА, МЕТРОЛОГИЯ""",71209,"Деятельность прочих учреждений, осуществляющих технические испытания и анализы",515655100,АУЛ ТАУКЕНТ,305,Крупная компания (251-500 чел.)
060440008149,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ САРЫАГАШСКОГО РАЙОНА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84240,Деятельность по обеспечению общественного порядка и безопасности,515420100,Г.САРЫАГАШ,305,Крупное предприятие (251-500 чел.)
060540001343,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ОБЩАЯ СРЕДНЯЯ ШКОЛА №31 ИМЕНИ АБАЯ"" ОТДЕЛА ОБРАЗОВАНИЯ ГОРОДА ТУРКЕСТАН",85310,Основное и общее среднее образование,512610000,Г.ТУРКЕСТАН,305,Крупное предприятие (251-500 чел.)
060540001442,"ТОО ""EUROPHARMA""",47731,Розничная торговля фармацевтическими товарами в специализированных магазинах,511011100,"Шымкент, Абайский район",305,Крупная компания (251-500 чел.)
060540005702,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ МАХТААРАЛЬСКОГО РАЙОНА ДЕПАРТАМЕНТ ВНУТРЕННИХ ДЕЛ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",84240,Деятельность по обеспечению общественного порядка и безопасности,514420100,Г.ЖЕТЫСАЙ,305,Крупное предприятие (251-500 чел.)
060640010326,"ТОО ""ОХРАННОЕ АГЕНТСТВО ""OIL SECURITIES""",80100,Деятельность частных охранных служб,511015100,"Шымкент, Енбекшинский район",305,Крупная компания (251-500 чел.)
060740000312,"ТОО ""ШЫМКЕНТ ҚҰС""",01472,Производство яиц,515230100,С.АКСУ,305,Крупная компания (251-500 чел.)
060840008391,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""№1 ОБЩАЯ СРЕДНЯЯ ШКОЛА ИМЕНИ М.АУЕЗОВА"" ОТДЕЛА ОБРАЗОВАНИЯ ШАРДАРИНСКОГО РАЙОНА",85310,Основное и общее среднее образование,516420100,Г.ШАРДАРА,305,Крупное предприятие (251-500 чел.)
060940000396,"ТОО ""ХЛОПКОПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД ""МЫРЗАКЕНТ""",13101,Подготовка хлопчатобумажного волокна,514481100,АУЛ МЫРЗАКЕНТ,305,Крупная компания (251-500 чел.)
060940000419,"ТОО ""ХЛОПКОПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД ""АЙША-БИБИ""",13101,Подготовка хлопчатобумажного волокна,515420100,Г.САРЫАГАШ,305,Крупное предприятие (251-500 чел.)
