BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
110941015187,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ САРЫ-ШАГАНСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой ж/д транспорт,353667100,"Карагандинская область, П.САРЫШАГАН",305,Крупная организация (251 - 500 чел.)
111041008520,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ШЕЛЕКСКАЯ ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ""",49200,Грузовой ж/д транспорт,194065100,"Алматинская область, с. КАЗТАЯ УЛТАРАКОВА",160,Малое предприятие (от 51 до 100 чел.)
111041014723,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""АЛТЫНКОЛЬСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой ж/д транспорт,195645300,Алматинская область с. HИЖНИЙ ПИДЖИМ,160,Малое предприятие (от 51 до 100 чел.)
111141001389,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ДОСТЫКСКОЕ ЭКСПЛУАТАЦИОННОЕ ВАГОННОЕ ДЕПО""",49200,Грузовой ж/д транспорт,193443100,Алматинская область П.ДОСТЫК,310,Крупное предприятие (501 - 1000 чел.)
121241006907,"ФИЛИАЛ ООО ""УПРАВЛЕНИЕ ГРУЗОВЫМИ ПЕРЕВОЗКАМИ"" В Г. АСТАНА",49200,Грузовой ж/д транспорт,711110000,"г. Астана, РАЙОН ""АЛМАТЫ""",105,Малое предприятие (от 0 до 5 чел.)
121241017449,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""УКРУПНЕННАЯ АТЫРАУСКАЯ ДИСТАНЦИЯ ПУТИ""",49200,Грузовой ж/д транспорт,231010000,"Атырауская область, г. АТЫРАУ",305,Крупная организация (251 - 500 чел.)
130241006532,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ЦЕНТР РАЗВИТИЯ ТРАНСПОРТНОЙ ЛОГИСТИКИ""",49200,Грузовой ж/д транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",160,Малое предприятие (от 51 до 100 чел.)
130641004629,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ЦЕНТР КООРДИНАЦИИ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""",49200,Грузовой ж/д транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",150,Малое предприятие (от 41 до 50 чел.)
140641010567,"ФИЛИАЛ АО «НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""СТАНЦИЯ АЛТЫНКОЛЬ""",49200,Грузовой ж/д транспорт,195645100,Алматинская область с. ПИДЖИМ,305,Крупная организация (251 - 500 чел.)
980541009237,"ФИЛИАЛ ДОЧЕРНЕГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АКМОЛИНСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" ПО ПАВЛОДАРСКОМУ РЕГИОНУ",49200,Грузовой ж/д транспорт,551010000,"Павлодарская область, г. ПАВЛОДАР",105,Малое предприятие (от 0 до 5 чел.)
